objectid,accessioned,accessionnum,locationid,title,displaydate_x,beginyear,visualbrowserclassification_x,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification_x,subclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,iiifurl,imageurl
59891,1,1980.61.11,,Watermelon on a Plate,mid 19th century,1825,painting,1874,1801 to 1825,oil on canvas,"overall: 45.7 x 61 cm (18 x 24 in.)
framed: 62.2 x 76.8 x 9.8 cm (24 1/2 x 30 1/4 x 3 7/8 in.)",,,American 19th Century,American 19th Century,"Recorded as from Massachusetts.  (Kennedy Galleries, New York), by whom sold in 1970 to Edgar William and Bernice Chrysler Garbisch; by bequest to NGA, 1980.",Gift of Edgar William and Bernice Chrysler Garbisch,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185475,https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f,"https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f/full/!800,800/0/default.jpg"
178267,1,2014.136.50,,Landscape with Figures,mid 19th century,1825,painting,1874,1801 to 1825,oil on wood,"overall: 26.04 × 34.93 cm (10 1/4 × 13 3/4 in.)
framed: 58.42 × 67.95 × 7.62 cm (23 × 26 3/4 × 3 in.)",,,"Troyon, Constant",Constant Troyon,"William A. Clark [1839-1925], New York; bequest 1926 to the Corcoran Gallery of Art, Washington; acquired 2014 by the National Gallery of Art.",Corcoran Collection (William A. Clark Collection),Painting,,,0,CF,,,,,2020-01-31 22:01:24.52-05,Q46626854,,
34102,1,1947.17.54,,Self-Portrait,c. 1825,1825,painting,1825,1801 to 1825,oil on canvas,"overall: 76.3 x 63.6 cm (30 1/16 x 25 1/16 in.)
framed: 105.1 x 92.4 x 9.5 cm (41 3/8 x 36 3/8 x 3 3/4 in.)",,,"Harding, Chester",Chester Harding,"Anne Harding Arnd, granddaughter of the artist, Chicago; sold 27 June 1924 through (Art House, New York) to Thomas B. Clarke [1848-1931], New York;[1] his estate; sold as part of the Clarke collection 29 January 1936, through (M. Knoedler & Co., New York), to The A.W. Mellon Educational and Charitable Trust, Pittsburgh; gift 1947 to NGA.



[1] Several letters from Arnd to A.T. Bay, of Art House, discussing the sale are preserved in NGA curatorial files.  Arnd's name and the date of purchase by Clarke are recorded in a copy of _Portraits by Early American Artists of the Seventeenth, Eighteenth, and Nineteenth Centuries Collected by Thomas B. Clarke_ (Exh. cat. Philadelphia Museum of Art, 1928) annotated with information from files of M. Knoedler & Co., NY (copy in NGA curatorial records and in NGA library). See also letter of 26 May 1992 from Leah Lipton in NGA curatorial files.

",Andrew W. Mellon Collection,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185382,https://api.nga.gov/iiif/9a2db3b4-7310-4653-9278-6a22cfbd0bda,"https://api.nga.gov/iiif/9a2db3b4-7310-4653-9278-6a22cfbd0bda/full/!800,800/0/default.jpg"
42482,1,1953.5.79,,The Letter,c. 1825,1825,painting,1825,1801 to 1825,oil on canvas,"overall: 92 x 73.5 cm (36 1/4 x 28 15/16 in.)
framed: 104.4 x 86.3 x 5.7 cm (41 1/8 x 34 x 2 1/4 in.)",,,American 19th Century,American 19th Century,"Recorded as from Pennsylvania.  Purchased in 1948 by Edgar William and Bernice Chrysler Garbisch; gift to NGA, 1953.",Gift of Edgar William and Bernice Chrysler Garbisch,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185144,,
42919,1,1954.1.6,,Portrait of a Man,c. 1825,1825,painting,1825,1801 to 1825,oil on canvas,"overall: 76.1 x 63.3 cm (29 15/16 x 24 15/16 in.)
framed: 84.8 x 72.1 x 4.8 cm (33 3/8 x 28 3/8 x 1 7/8 in.)",,,American 19th Century,American 19th Century,"(Rose M. de Forest [Mrs. Augustus de Forest], New York); purchased 16 March 1921 by Thomas B. Clarke [1848-1931], New York; his estate; sold as part of the Clarke collection 29 January 1936, through (M. Knoedler & Co., New York), to The A. W. Mellon Educational and Charitable Trust, Pittsburgh; gift 1954 to NGA.",Andrew W. Mellon Collection,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185326,,
42406,1,1953.5.3,,Clement Bonnell,c. 1825,1825,painting,1825,1801 to 1825,oil on wood,"overall: 73.7 x 60.3 cm (29 x 23 3/4 in.)
framed: 86.7 x 74 x 4.4 cm (34 1/8 x 29 1/8 x 1 3/4 in.)",,,"Bonnell, William",William Bonnell,"Recorded as from New Jersey.  Presented to the sitter's grandson by C. Carhart on 1 March 1863.  Inherited by A.F. Bonnell.[1]  (Edna M. Netter, Freehold, New Jersey), by whom sold in 1948 to Edgar William and Bernice Chrysler Garbisch; gift to NGA, 1953.

[1] This information comes from a label that was removed from the reverse and is retained in NGA curatorial files.  It reads:  ""Clement Bonnell, / painted by Wm Bonnell. / presented to his grandson / by C. Carhart / Mar. 1, 1863. / inherited by A. F. Bonnell.""",Gift of Edgar William and Bernice Chrysler Garbisch,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185018,https://api.nga.gov/iiif/632a0341-d349-4110-906b-ccf1aa60c2dc,"https://api.nga.gov/iiif/632a0341-d349-4110-906b-ccf1aa60c2dc/full/!800,800/0/default.jpg"
50687,1,1966.13.1,,Lake George and the Village of Caldwell,mid 19th century,1825,painting,1874,1801 to 1825,oil on canvas,"overall: 56.2 x 76.2 cm (22 1/8 x 30 in.)
framed: 69.3 x 89.8 x 4.7 cm (27 5/16 x 35 3/8 x 1 7/8 in.)",,,"Chambers, Thomas",Thomas Chambers,"Recorded as from New York.  (Albert Duveen, New York), by whom sold in 1948 to Edgar William and Bernice Chrysler Garbisch; gift to NGA, 1966.",Gift of Edgar William and Bernice Chrysler Garbisch,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185130,https://api.nga.gov/iiif/069f7569-d0c6-472b-8d8e-d913e5674f2a,"https://api.nga.gov/iiif/069f7569-d0c6-472b-8d8e-d913e5674f2a/full/!800,800/0/default.jpg"
59891,1,1980.61.11,,Watermelon on a Plate,mid 19th century,1825,painting,1874,1801 to 1825,oil on canvas,"overall: 45.7 x 61 cm (18 x 24 in.)
framed: 62.2 x 76.8 x 9.8 cm (24 1/2 x 30 1/4 x 3 7/8 in.)",,,American 19th Century,American 19th Century,"Recorded as from Massachusetts.  (Kennedy Galleries, New York), by whom sold in 1970 to Edgar William and Bernice Chrysler Garbisch; by bequest to NGA, 1980.",Gift of Edgar William and Bernice Chrysler Garbisch,Painting,,,0,CAB,,,,,2023-05-09 17:01:03.48-04,Q20185475,https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f,"https://api.nga.gov/iiif/a5f5d208-0134-4e28-a925-995eae6fd21f/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc,"https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc,"https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc,"https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3,"https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3/full/!800,800/0/default.jpg"
125651,1,2002.136.1-15,,Improvisations sur cuivre,1865,1825,portfolio,1901,1801 to 1825,complete set of 15 etchings with drypoint on laid paper,sheet: 44.5 x 30.8 cm (17 1/2 x 12 1/8 in.),,,"Chifflart, François-Nicolas",François-Nicolas Chifflart,"French private collection.  (Artemis, Paris); purchased 2002 by NGA.",Ailsa Mellon Bruce Fund,Portfolio,,,1,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912,"https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912/full/!800,800/0/default.jpg"
125651,1,2002.136.1-15,,Improvisations sur cuivre,1865,1825,portfolio,1901,1801 to 1825,complete set of 15 etchings with drypoint on laid paper,sheet: 44.5 x 30.8 cm (17 1/2 x 12 1/8 in.),,,"Chifflart, François-Nicolas",François-Nicolas Chifflart,"French private collection.  (Artemis, Paris); purchased 2002 by NGA.",Ailsa Mellon Bruce Fund,Portfolio,,,1,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a,"https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912,"https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912/full/!800,800/0/default.jpg"
125651,1,2002.136.1-15,,Improvisations sur cuivre,1865,1825,portfolio,1901,1801 to 1825,complete set of 15 etchings with drypoint on laid paper,sheet: 44.5 x 30.8 cm (17 1/2 x 12 1/8 in.),,,"Chifflart, François-Nicolas",François-Nicolas Chifflart,"French private collection.  (Artemis, Paris); purchased 2002 by NGA.",Ailsa Mellon Bruce Fund,Portfolio,,,1,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a,"https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3,"https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc,"https://api.nga.gov/iiif/f5b7ae4f-4ec8-4c10-bedf-701725dcc7dc/full/!800,800/0/default.jpg"
125651,1,2002.136.1-15,,Improvisations sur cuivre,1865,1825,portfolio,1901,1801 to 1825,complete set of 15 etchings with drypoint on laid paper,sheet: 44.5 x 30.8 cm (17 1/2 x 12 1/8 in.),,,"Chifflart, François-Nicolas",François-Nicolas Chifflart,"French private collection.  (Artemis, Paris); purchased 2002 by NGA.",Ailsa Mellon Bruce Fund,Portfolio,,,1,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3,"https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912,"https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/91cdcd91-27a9-4942-8abf-ee0bb306a047,"https://api.nga.gov/iiif/91cdcd91-27a9-4942-8abf-ee0bb306a047/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/0823a357-9f43-4f1c-aef7-8f19c7c3fba5,"https://api.nga.gov/iiif/0823a357-9f43-4f1c-aef7-8f19c7c3fba5/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a,"https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912,"https://api.nga.gov/iiif/e0a14857-62a5-4f30-9c50-83ecdb427912/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/0823a357-9f43-4f1c-aef7-8f19c7c3fba5,"https://api.nga.gov/iiif/0823a357-9f43-4f1c-aef7-8f19c7c3fba5/full/!800,800/0/default.jpg"
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3,"https://api.nga.gov/iiif/f7f0451f-9fa9-4332-81f0-2056a8d9d5e3/full/!800,800/0/default.jpg"
125651,1,2002.136.1-15,,Improvisations sur cuivre,1865,1825,portfolio,1901,1801 to 1825,complete set of 15 etchings with drypoint on laid paper,sheet: 44.5 x 30.8 cm (17 1/2 x 12 1/8 in.),,,"Chifflart, François-Nicolas",François-Nicolas Chifflart,"French private collection.  (Artemis, Paris); purchased 2002 by NGA.",Ailsa Mellon Bruce Fund,Portfolio,,,1,CG-E,,,,,2023-05-09 17:01:03.48-04,,,
4802,1,1943.3.1653-1718,,Illustrations of the Book of Job: The Linnell Collection of Trial States of the Plates,1825,1825,portfolio,1825,1801 to 1825,portfolio with 66 engravings on various papers and vellum including proofs drawn into by Blake,,,,"Blake, William",William Blake,,Rosenwald Collection,Portfolio,Print,,0,CG-E,(see separate records for numbers 1653-1718),(see separate records for numbers 1653-1718),,,2023-05-10 13:28:58.583-04,,https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a,"https://api.nga.gov/iiif/1de48237-62e6-44b8-8797-7eb52b89950a/full/!800,800/0/default.jpg"
